# Flight Simulation Results - CJ Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Approach VAPP: 114.6 kts
# Approach VREF: 88.7 kts
# Generated: 2025-11-06 13:59:25
# Original Data Points: 2014
# Sampled Data Points (5-sec intervals): 2014
# Time Range: 0 - 10065 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
6740,6,42167,630.5,369,181,2,818,817,8410,1910,589,0.644,0.0,,
6745,6,42167,631.0,369,181,2,818,817,8409,1909,589,0.644,0.0,,
6750,6,42167,631.5,369,181,2,818,817,8408,1908,589,0.644,0.0,,
6755,6,42167,632.1,369,181,2,818,817,8407,1907,589,0.644,0.0,,
6760,6,42167,632.6,369,181,2,818,817,8406,1906,589,0.644,0.0,,
6765,6,42167,633.1,369,181,2,818,817,8406,1906,589,0.644,0.0,,
6770,6,42168,633.6,369,181,2,818,817,8405,1905,589,0.644,0.0,,
6775,6,42168,634.1,369,181,2,818,817,8404,1904,589,0.644,0.0,,
6780,6,42168,634.6,369,181,2,818,817,8403,1903,589,0.644,0.0,,
6785,6,42168,635.1,369,181,2,818,817,8402,1902,589,0.644,0.0,,
6790,6,42168,635.6,369,181,2,818,817,8402,1902,589,0.644,0.0,,
6795,6,42168,636.2,369,181,2,818,817,8401,1901,589,0.644,0.0,,
6800,6,42169,636.7,369,181,2,818,817,8400,1900,589,0.644,0.0,,
6805,6,42169,637.2,369,181,2,818,817,8399,1899,589,0.644,0.0,,
6810,6,42169,637.7,370,181,2,818,817,8398,1898,589,0.644,0.0,,
6815,6,42169,638.2,370,181,2,818,817,8397,1897,589,0.644,0.0,,
6820,6,42169,638.7,370,181,2,818,817,8397,1897,589,0.644,0.0,,
6825,6,42169,639.2,370,181,2,818,817,8396,1896,589,0.644,0.0,,
6830,6,42170,639.8,370,181,2,818,817,8395,1895,589,0.644,0.0,,
6835,6,42170,640.3,370,181,2,818,817,8394,1894,589,0.644,0.0,,
6840,6,42170,640.8,370,181,2,818,817,8393,1893,589,0.644,0.0,,
6845,6,42170,641.3,370,181,2,818,817,8393,1893,589,0.644,0.0,,
6850,6,42170,641.8,370,181,2,818,817,8392,1892,589,0.644,0.0,,
6855,6,42170,642.3,370,181,2,818,817,8391,1891,589,0.644,0.0,,
6860,6,42171,642.8,370,181,2,818,817,8390,1890,589,0.644,0.0,,
6865,6,42171,643.3,370,181,2,818,817,8389,1889,589,0.644,0.0,,
6870,6,42171,643.9,370,181,2,818,817,8388,1888,589,0.644,0.0,,
6875,6,42171,644.4,370,181,2,818,817,8388,1888,589,0.644,0.0,,
6880,6,42171,644.9,370,181,2,818,817,8387,1887,589,0.644,0.0,,
6885,6,42171,645.4,370,181,2,818,817,8386,1886,589,0.644,0.0,,
6890,6,42171,645.9,370,182,2,818,817,8385,1885,589,0.645,0.0,,
6895,6,42172,646.4,370,182,2,818,817,8384,1884,589,0.645,0.0,,
6900,6,42172,646.9,370,182,2,818,817,8384,1884,589,0.645,0.0,,
6905,6,42172,647.5,370,182,2,818,817,8383,1883,589,0.645,0.0,,
6910,6,42172,648.0,370,182,2,818,817,8382,1882,589,0.645,0.0,,
6915,6,42172,648.5,370,182,2,818,817,8381,1881,589,0.645,0.0,,
6920,6,42172,649.0,370,182,2,818,817,8380,1880,589,0.645,0.0,,
6925,6,42173,649.5,370,182,2,818,817,8379,1879,589,0.645,0.0,,
6930,6,42173,650.0,370,182,2,818,817,8379,1879,589,0.645,0.0,,
6935,6,42173,650.5,370,182,2,818,817,8378,1878,589,0.645,0.0,,
6940,6,42173,651.0,370,182,2,818,817,8377,1877,589,0.645,0.0,,
6945,6,42173,651.6,370,182,2,818,817,8376,1876,589,0.645,0.0,,
6950,6,42173,652.1,370,182,2,818,817,8375,1875,589,0.645,0.0,,
6955,6,42174,652.6,370,182,2,818,817,8375,1875,589,0.645,0.0,,
6960,6,42174,653.1,370,182,2,818,817,8374,1874,589,0.645,0.0,,
6965,6,42174,653.6,370,182,2,818,817,8373,1873,589,0.645,0.0,,
6970,6,42174,654.1,370,182,2,818,817,8372,1872,589,0.645,0.0,,
6975,6,42174,654.6,370,182,2,818,817,8371,1871,589,0.645,0.0,,
6980,6,42174,655.2,370,182,2,818,817,8370,1870,589,0.645,0.0,,
6985,6,42175,655.7,370,182,2,818,817,8370,1870,589,0.645,0.0,,
6990,6,42175,656.2,370,182,2,818,817,8369,1869,589,0.645,0.0,,
6995,6,42175,656.7,370,182,2,818,817,8368,1868,589,0.645,0.0,,
7000,6,42175,657.2,370,182,2,818,817,8367,1867,589,0.645,0.0,,
7005,6,42175,657.7,370,182,2,818,817,8366,1866,589,0.645,0.0,,
7010,6,42175,658.2,370,182,2,818,817,8366,1866,589,0.645,0.0,,
7015,6,42176,658.8,370,182,2,818,817,8365,1865,589,0.645,0.0,,
7020,6,42176,659.3,370,182,2,818,817,8364,1864,589,0.645,0.0,,
7025,6,42176,659.8,370,182,2,818,817,8363,1863,589,0.645,0.0,,
7030,6,42176,660.3,370,182,2,818,817,8362,1862,589,0.645,0.0,,
7035,6,42176,660.8,370,182,2,817,817,8361,1861,589,0.645,0.0,,
7040,6,42176,661.3,370,182,2,817,817,8361,1861,589,0.645,0.0,,
7045,6,42176,661.8,370,182,2,817,817,8360,1860,589,0.645,0.0,,
7050,6,42177,662.3,370,182,2,817,817,8359,1859,589,0.645,0.0,,
7055,6,42177,662.9,370,182,2,817,817,8358,1858,589,0.645,0.0,,
7060,6,42177,663.4,370,182,2,817,817,8357,1857,589,0.645,0.0,,
7065,6,42177,663.9,370,182,2,817,817,8357,1857,589,0.645,0.0,,
7070,6,42177,664.4,370,182,2,817,817,8356,1856,589,0.645,0.0,,
7075,6,42177,664.9,370,182,2,817,817,8355,1855,589,0.645,0.0,,
7080,6,42178,665.4,370,182,2,817,817,8354,1854,589,0.645,0.0,,
7085,6,42178,665.9,370,182,2,817,817,8353,1853,589,0.645,0.0,,
7090,6,42178,666.5,370,182,2,817,817,8352,1852,589,0.645,0.0,,
7095,6,42178,667.0,370,182,2,817,817,8352,1852,589,0.645,0.0,,
7100,6,42178,667.5,370,182,2,817,817,8351,1851,589,0.645,0.0,,
7105,6,42178,668.0,370,182,2,817,817,8350,1850,589,0.645,0.0,,
7110,6,42179,668.5,370,182,2,817,817,8349,1849,589,0.645,0.0,,
7115,6,42179,669.0,370,182,2,817,817,8348,1848,589,0.645,0.0,,
7120,6,42179,669.5,370,182,2,817,817,8348,1848,589,0.645,0.0,,
7125,6,42179,670.1,370,182,2,817,817,8347,1847,589,0.645,0.0,,
7130,6,42179,670.6,370,182,2,817,817,8346,1846,589,0.645,0.0,,
7135,6,42179,671.1,370,182,2,817,817,8345,1845,589,0.645,0.0,,
7140,6,42180,671.6,370,182,2,817,817,8344,1844,589,0.645,0.0,,
7145,6,42180,672.1,370,182,2,817,817,8343,1843,588,0.645,0.0,,
7150,6,42180,672.6,370,182,2,817,817,8343,1843,588,0.645,0.0,,
7155,6,42180,673.1,370,182,2,817,817,8342,1842,588,0.645,0.0,,
7160,6,42180,673.7,370,182,2,817,817,8341,1841,588,0.645,0.0,,
7165,6,42180,674.2,370,182,2,817,817,8340,1840,588,0.645,0.0,,
7170,6,42180,674.7,370,182,2,817,817,8339,1839,588,0.645,0.0,,
